date,area,rooms,floor,total_floors,year_built,orientation,district,subdistrict,community,price_per_sqm,total_price,dist_metro_m,school_rank,lat,lon,neigh_price,source,title
2020-03-21,51.9,2,11,27,2020,东南,海淀区,zhongguancun,橡树湾,90729,4710768,246,0,39.955085966356954,116.27401802933461,86189,mock,橡树湾 2室2厅
2020-03-22,107.4,2,19,23,2005,北,海淀区,balizhuang,万柳书院,81245,8724828,638,0,39.95695471494061,116.30059668545618,81904,mock,万柳书院 2室2厅
2020-03-22,146.6,4,2,21,2005,西南,海淀区,zizhuyuan,郦城,77581,11376816,385,0,39.95992191250514,116.2800426555502,76976,mock,郦城 4室4厅
2020-03-27,83.9,1,24,10,2020,东南,海淀区,haidian,世纪城,97525,8185579,1359,0,39.95768717187462,116.30583854858112,101880,mock,世纪城 1室1厅
2020-03-28,95.3,2,5,10,2020,北,海淀区,xierqi,观山园,95978,9148843,100,0,39.93479938681069,116.27757688510398,107950,mock,观山园 2室2厅
2020-03-29,85.8,3,8,24,2005,南北,海淀区,shangdi,涧桥泊屋,104311,8952292,147,0,39.927819436802146,116.26194493876967,100954,mock,涧桥泊屋 3室3厅
2020-03-29,97.2,2,8,17,2020,南,海淀区,zhongguancun,世纪城,79919,7766470,100,0,39.925525925251975,116.29891657986543,70397,mock,世纪城 2室2厅
2020-03-29,92.1,2,22,16,2018,北,海淀区,shangdi,博雅西园,77362,7127071,408,0,39.97264935450389,116.27508789598762,76113,mock,博雅西园 2室2厅
2020-03-30,67.0,2,5,9,2005,西南,海淀区,balizhuang,涧桥泊屋,81846,5487793,398,0,39.97719423072688,116.28245917413169,82864,mock,涧桥泊屋 2室2厅
2020-04-06,80.1,3,15,15,1998,南,海淀区,shoujingmao,当代城市家园,80045,6412450,813,0,39.95409914906468,116.27637046682685,87682,mock,当代城市家园 3室3厅
2020-04-17,72.4,2,9,21,2008,东西,海淀区,balizhuang,万城华府,88881,6432359,244,0,39.94347018596483,116.26637756249139,85858,mock,万城华府 2室2厅
2020-04-19,63.1,3,6,11,2005,南北,海淀区,shangdi,华清嘉园,102893,6495433,304,0,39.94693118430049,116.25506354283267,107481,mock,华清嘉园 3室3厅
2020-04-21,64.1,3,8,9,2020,东南,海淀区,zhongguancun,郦城,86970,5574039,1152,0,39.92287032875043,116.30101031671231,97541,mock,郦城 3室3厅
2020-04-29,116.4,3,25,8,2008,东西,海淀区,balizhuang,郦城,79158,9216494,464,0,39.960453177946846,116.26328961293157,78715,mock,郦城 3室3厅
2020-05-02,109.8,2,10,20,1998,东南,海淀区,zizhuyuan,博雅西园,89776,9855332,399,0,39.95195024398496,116.25692367853074,88569,mock,博雅西园 2室2厅
2020-05-04,75.9,2,18,20,2012,西南,海淀区,haidian,万城华府,81692,6203287,1646,0,39.93435080625296,116.25853496212123,79855,mock,万城华府 2室2厅
2020-05-05,110.0,2,20,18,2015,北,海淀区,wudaokou,博雅西园,84410,9285007,292,0,39.971477116724145,116.27348268560182,82970,mock,博雅西园 2室2厅
2020-05-13,49.7,1,16,17,2008,东南,海淀区,wudaokou,紫金庄园,74101,3683647,319,0,39.92918867000504,116.29368698624017,76413,mock,紫金庄园 1室1厅
2020-05-16,51.2,1,19,14,1998,南北,海淀区,wudaokou,观山园,95710,4901532,502,0,39.96121648610021,116.30358682447935,90113,mock,观山园 1室1厅
2020-05-16,67.0,3,22,29,2002,东西,海淀区,zhongguancun,当代城市家园,79680,5334869,100,0,39.975531332471114,116.25410004629073,88508,mock,当代城市家园 3室3厅
2020-05-17,40.0,2,17,30,2005,北,海淀区,wudaokou,华清嘉园,63357,2534302,411,0,39.965560659675376,116.28002671854784,64917,mock,华清嘉园 2室2厅
2020-05-18,93.1,3,22,9,2002,南北,海淀区,shoujingmao,万柳书院,104721,9747247,102,0,39.943393984777465,116.27880284263861,100743,mock,万柳书院 3室3厅
2020-05-23,91.6,3,25,21,1998,南北,海淀区,wudaokou,世纪城,90616,8304186,431,0,39.969033332012074,116.28331204869598,93396,mock,世纪城 3室3厅
2020-05-23,76.0,2,25,24,2002,东西,海淀区,wudaokou,涧桥泊屋,67980,5165199,242,0,39.929813227671815,116.26824743096809,70389,mock,涧桥泊屋 2室2厅
2020-05-27,95.0,2,8,14,2020,东西,海淀区,balizhuang,美丽园,88684,8428694,178,0,39.944348725532016,116.30822631293304,95666,mock,美丽园 2室2厅
2020-06-09,85.4,1,20,13,2015,东南,海淀区,shoujingmao,当代城市家园,87564,7478376,206,0,39.960350435760425,116.2909315013553,82188,mock,当代城市家园 1室1厅
2020-06-10,112.8,2,15,27,2018,南北,海淀区,xierqi,上地西里,86328,9736509,100,0,39.972381163641785,116.28138858124183,82621,mock,上地西里 2室2厅
2020-06-17,75.0,3,17,16,1998,东西,海淀区,xierqi,美丽园,81801,6131068,372,0,39.96765736699799,116.25640195500681,84058,mock,美丽园 3室3厅
2020-06-26,82.9,4,22,12,2012,东西,海淀区,shangdi,郦城,99665,8266802,294,0,39.957415141280165,116.25534746592696,100374,mock,郦城 4室4厅
2020-06-29,83.5,2,23,26,2020,东西,海淀区,xierqi,当代城市家园,73996,6182234,632,0,39.95751296750189,116.30625838679748,67674,mock,当代城市家园 2室2厅
2020-06-29,115.6,2,3,15,2020,西南,海淀区,xierqi,世纪城,83177,9615903,423,0,39.934290966862804,116.25596648356556,85624,mock,世纪城 2室2厅
2020-07-03,64.4,3,16,17,2018,南北,海淀区,balizhuang,曙光花园,97270,6263763,1889,0,39.96483317526452,116.29439918320114,99051,mock,曙光花园 3室3厅
2020-07-07,72.6,2,4,24,2015,东南,海淀区,wudaokou,美丽园,68037,4939292,660,0,39.97686128155787,116.25433898851547,66498,mock,美丽园 2室2厅
2020-07-13,117.4,2,23,10,2015,东南,海淀区,zizhuyuan,涧桥泊屋,99763,11716405,655,0,39.961578307626425,116.25030153020192,99951,mock,涧桥泊屋 2室2厅
2020-07-15,70.5,3,25,28,1998,西南,海淀区,zizhuyuan,紫金庄园,81299,5729558,180,0,39.93505923237897,116.29100606922323,81399,mock,紫金庄园 3室3厅
2020-07-17,49.9,2,16,28,1998,南,海淀区,haidian,紫金庄园,75364,3758407,100,0,39.96246703870175,116.2789807113329,67944,mock,紫金庄园 2室2厅
2020-07-19,83.0,3,27,29,2012,北,海淀区,zizhuyuan,涧桥泊屋,78239,6492643,100,0,39.96369132537222,116.27972947897237,79451,mock,涧桥泊屋 3室3厅
2020-07-19,70.7,2,22,23,2018,西南,海淀区,zizhuyuan,当代城市家园,84447,5969576,269,0,39.92453199614942,116.28707199926473,78880,mock,当代城市家园 2室2厅
2020-07-23,111.1,4,18,15,2005,北,海淀区,xierqi,曙光花园,80115,8897475,444,0,39.93733036486865,116.28513625007037,88080,mock,曙光花园 4室4厅
2020-08-05,87.7,3,4,20,2002,南北,海淀区,wudaokou,紫金庄园,89144,7814812,100,0,39.95641264049462,116.2590950575722,102309,mock,紫金庄园 3室3厅
2020-08-05,130.6,2,22,14,2008,东南,海淀区,wudaokou,万城华府,95384,12461909,100,0,39.95425264501037,116.26111622132301,89545,mock,万城华府 2室2厅
2020-08-11,102.2,3,21,13,2012,南,海淀区,haidian,曙光花园,86292,8822332,625,0,39.93162433598149,116.26570517214222,75930,mock,曙光花园 3室3厅
2020-08-18,98.8,1,27,14,2015,北,海淀区,xierqi,上地西里,96663,9550130,100,0,39.952477780118066,116.29254363116705,98630,mock,上地西里 1室1厅
2020-08-19,79.0,4,26,27,2008,东西,海淀区,zhongguancun,万城华府,69022,5453325,100,0,39.961711787582196,116.25721505919425,65646,mock,万城华府 4室4厅
2020-08-25,100.0,2,20,16,2008,南,海淀区,zizhuyuan,美丽园,77519,7755433,775,0,39.925954259895185,116.25544325296487,76238,mock,美丽园 2室2厅
2020-08-25,100.5,2,16,22,2020,南,海淀区,balizhuang,万城华府,85110,8555083,116,0,39.97370459354971,116.28443574816738,90237,mock,万城华府 2室2厅
2020-08-26,66.9,2,24,17,2002,东南,海淀区,balizhuang,橡树湾,81276,5434531,198,0,39.97374048665713,116.26225898300395,67852,mock,橡树湾 2室2厅
2020-08-29,71.2,2,5,6,2018,东南,海淀区,balizhuang,上地东里,112016,7979107,215,0,39.95891162160945,116.26856594825817,107490,mock,上地东里 2室2厅
2020-08-31,79.1,2,5,27,2002,南北,海淀区,wudaokou,橡树湾,93758,7418130,212,0,39.95905840802906,116.28272591216441,103808,mock,橡树湾 2室2厅
2020-09-05,80.8,4,12,11,2002,东南,海淀区,balizhuang,上地东里,84156,6798869,744,0,39.95494144730384,116.30916404881258,85547,mock,上地东里 4室4厅
2020-09-11,87.2,2,21,14,2018,北,海淀区,zizhuyuan,上地东里,83325,7269923,321,0,39.935194721782416,116.30733728278689,80854,mock,上地东里 2室2厅
2020-09-14,104.1,1,19,30,1998,南北,海淀区,shangdi,涧桥泊屋,89341,9296924,100,0,39.9256972188451,116.29369100143131,85227,mock,涧桥泊屋 1室1厅
2020-09-16,54.5,3,21,21,2002,北,海淀区,balizhuang,华清嘉园,71195,3883088,100,0,39.943260415685025,116.27413962748119,71341,mock,华清嘉园 3室3厅
2020-09-27,115.8,3,5,8,2008,北,海淀区,xierqi,华清嘉园,79025,9153031,1108,0,39.96236114045985,116.2878702387574,79524,mock,华清嘉园 3室3厅
2020-10-06,98.3,2,11,30,2008,南北,海淀区,zizhuyuan,上地东里,82667,8124805,453,0,39.952581285852006,116.27081315858186,89616,mock,上地东里 2室2厅
2020-10-24,126.1,1,19,28,2002,东南,海淀区,xierqi,当代城市家园,96560,12177418,714,0,39.96824993389904,116.30198539101238,87822,mock,当代城市家园 1室1厅
2020-10-30,93.7,2,7,27,2018,东西,海淀区,wudaokou,华清嘉园,96143,9005575,100,0,39.9372222879905,116.28701561510255,102535,mock,华清嘉园 2室2厅
2020-10-31,60.4,2,5,28,2018,东南,海淀区,shoujingmao,世纪城,83070,5019515,100,0,39.93447466016229,116.26249390851649,71797,mock,世纪城 2室2厅
2020-11-03,79.4,1,22,12,2002,东西,海淀区,shoujingmao,郦城,72252,5737160,142,0,39.929075857067765,116.26708048433079,79701,mock,郦城 1室1厅
2020-11-04,133.4,1,22,19,2008,东西,海淀区,xierqi,橡树湾,88989,11871125,261,0,39.95694452131654,116.26974104626888,97347,mock,橡树湾 1室1厅
2020-11-07,78.0,2,13,27,2008,南,海淀区,shoujingmao,万城华府,82750,6455737,100,0,39.95150980302002,116.29254277570335,77908,mock,万城华府 2室2厅
2020-11-17,65.6,4,18,29,2012,东西,海淀区,zhongguancun,上地东里,76181,4994959,100,0,39.97241205585472,116.26418849473433,79613,mock,上地东里 4室4厅
2020-11-22,44.2,3,11,16,2018,东西,海淀区,shangdi,观山园,73302,3237097,165,0,39.92647119587374,116.26573829588307,86725,mock,观山园 3室3厅
2020-11-24,67.7,2,12,30,1998,南北,海淀区,wudaokou,郦城,103145,6979105,100,0,39.96636628517991,116.2642159994944,100070,mock,郦城 2室2厅
2020-11-30,54.4,1,22,29,2012,南,海淀区,balizhuang,涧桥泊屋,80517,4377793,790,0,39.97196214050275,116.25059464172946,90727,mock,涧桥泊屋 1室1厅
2020-12-05,51.9,3,14,29,2012,东南,海淀区,xierqi,博雅西园,85563,4444252,175,0,39.925035172149286,116.27000775561577,83011,mock,博雅西园 3室3厅
2020-12-07,71.3,2,10,19,2018,南北,海淀区,shangdi,观山园,95790,6834005,131,0,39.92876101433553,116.26735069523139,95322,mock,观山园 2室2厅
2020-12-09,102.4,3,21,13,2018,西南,海淀区,xierqi,观山园,79308,8122624,100,0,39.9719705687465,116.2860669007046,76404,mock,观山园 3室3厅
2020-12-09,83.1,3,24,20,2012,东南,海淀区,balizhuang,华清嘉园,95164,7906225,562,0,39.94763236983645,116.3005199131734,96577,mock,华清嘉园 3室3厅
2020-12-20,123.4,3,19,14,1998,东南,海淀区,shangdi,万柳书院,94060,11603445,585,0,39.923974158671115,116.25275167598429,93340,mock,万柳书院 3室3厅
2020-12-20,83.2,3,12,8,2002,西南,海淀区,zizhuyuan,万城华府,89215,7421180,100,0,39.96583139001201,116.28084491524598,89825,mock,万城华府 3室3厅
2020-12-25,140.5,3,21,29,2012,南,海淀区,balizhuang,上地西里,80967,11376081,528,0,39.9605675238553,116.25830612959976,77954,mock,上地西里 3室3厅
2020-12-31,97.8,2,2,30,2002,西南,海淀区,haidian,华清嘉园,77533,7581812,527,0,39.94017848566483,116.2697162603688,69503,mock,华清嘉园 2室2厅
2021-01-10,127.0,3,13,23,1998,东南,海淀区,zhongguancun,美丽园,97863,12428895,332,0,39.95978163222339,116.29074399626974,102860,mock,美丽园 3室3厅
2021-01-12,107.4,2,22,23,2002,东西,海淀区,shoujingmao,美丽园,84226,9046413,245,0,39.95343832213341,116.30163792107345,84298,mock,美丽园 2室2厅
2021-01-13,53.8,2,23,18,2012,东南,海淀区,haidian,上地西里,71005,3820096,732,0,39.96636936680101,116.26380322098188,73160,mock,上地西里 2室2厅
2021-01-13,124.8,2,24,18,2002,西南,海淀区,balizhuang,涧桥泊屋,94396,11783501,142,0,39.94746462902997,116.25573354623751,98490,mock,涧桥泊屋 2室2厅
2021-01-16,87.9,2,16,6,1998,南北,海淀区,zizhuyuan,华清嘉园,81663,7181212,504,0,39.94623689889468,116.27421291724882,81768,mock,华清嘉园 2室2厅
2021-01-21,85.1,3,27,20,2005,北,海淀区,xierqi,上地西里,67588,5752668,100,0,39.94982535856105,116.29516853967066,59084,mock,上地西里 3室3厅
2021-01-26,84.3,3,6,27,1998,东西,海淀区,zhongguancun,华清嘉园,92959,7840192,889,0,39.93178647891337,116.28683075670047,91239,mock,华清嘉园 3室3厅
2021-01-27,63.5,2,25,15,2018,西南,海淀区,haidian,橡树湾,95050,6034299,100,0,39.92332495330654,116.26986878934984,89026,mock,橡树湾 2室2厅
2021-02-01,60.0,2,19,14,2020,东南,海淀区,xierqi,当代城市家园,98309,5901134,582,0,39.97836132459567,116.2671504869198,101520,mock,当代城市家园 2室2厅
2021-02-03,60.2,2,26,13,2012,南北,海淀区,haidian,万柳书院,80493,4849115,100,0,39.963107610699396,116.29620534187525,76114,mock,万柳书院 2室2厅
2021-02-21,99.1,3,3,14,1998,南,海淀区,shangdi,上地西里,88373,8756775,781,0,39.9691438108317,116.28244762529913,91355,mock,上地西里 3室3厅
2021-02-23,40.0,1,9,30,2012,西南,海淀区,shangdi,曙光花园,84657,3386307,468,0,39.948159397822614,116.27637934404355,90282,mock,曙光花园 1室1厅
2021-03-05,91.9,2,15,30,2008,西南,海淀区,zizhuyuan,美丽园,91252,8382057,100,0,39.93222207495658,116.25546986942437,90459,mock,美丽园 2室2厅
2021-03-08,62.7,3,19,8,1998,东南,海淀区,balizhuang,橡树湾,104771,6572063,679,0,39.94690078823148,116.27935433168567,100344,mock,橡树湾 3室3厅
2021-03-08,66.3,1,26,29,2015,南北,海淀区,wudaokou,世纪城,81482,5398299,128,0,39.977338968035994,116.30721795646978,81009,mock,世纪城 1室1厅
2021-03-12,56.5,2,13,15,2015,南,海淀区,zhongguancun,世纪城,84744,4788848,643,0,39.940963219942965,116.27809390970648,77575,mock,世纪城 2室2厅
2021-03-13,105.4,1,7,28,2008,东南,海淀区,haidian,紫金庄园,89044,9388052,724,0,39.9717493773139,116.26895982846752,84282,mock,紫金庄园 1室1厅
2021-03-19,110.0,2,27,7,2015,东西,海淀区,shoujingmao,上地东里,84318,9274906,100,0,39.972634367429734,116.30263570576957,78327,mock,上地东里 2室2厅
2021-03-23,93.7,1,11,27,2018,南北,海淀区,shoujingmao,涧桥泊屋,98189,9197727,100,0,39.97294455118663,116.28430073270098,104277,mock,涧桥泊屋 1室1厅
2021-03-28,67.7,2,14,27,2020,南北,海淀区,shangdi,上地东里,83302,5635687,359,0,39.9298114323551,116.2734648921991,76829,mock,上地东里 2室2厅
2021-03-30,91.3,3,16,14,2002,北,海淀区,balizhuang,万城华府,98291,8978491,207,0,39.93329006305123,116.28072140334653,100331,mock,万城华府 3室3厅
2021-03-30,69.6,1,1,20,2012,东西,海淀区,wudaokou,郦城,81204,5652876,898,0,39.92772490389798,116.26980597079861,78078,mock,郦城 1室1厅
2021-04-04,97.5,2,8,15,2020,北,海淀区,shangdi,博雅西园,83196,8113943,1659,0,39.94374247781443,116.29291118728682,88375,mock,博雅西园 2室2厅
2021-04-08,62.3,2,12,7,2002,南,海淀区,zizhuyuan,上地东里,119013,7417872,225,0,39.93921792454981,116.30439919781712,121274,mock,上地东里 2室2厅
2021-04-11,117.3,2,14,22,2005,南,海淀区,shoujingmao,曙光花园,87912,10310769,229,0,39.95121084419401,116.26769586814824,85676,mock,曙光花园 2室2厅
2021-04-15,94.3,2,27,9,2002,北,海淀区,wudaokou,美丽园,85216,8035022,100,0,39.926110835908545,116.29370963603085,82646,mock,美丽园 2室2厅
2021-04-25,68.1,4,13,6,2005,南,海淀区,shoujingmao,橡树湾,71297,4855926,100,0,39.9793976139434,116.26934123069849,69375,mock,橡树湾 4室4厅
2021-04-27,72.4,2,12,18,2008,南,海淀区,balizhuang,当代城市家园,76957,5571075,594,0,39.94176547367996,116.30166408119848,75182,mock,当代城市家园 2室2厅
2021-04-27,89.8,2,27,27,2008,北,海淀区,zizhuyuan,曙光花园,84757,7607333,333,0,39.920918635197616,116.29683436354925,76050,mock,曙光花园 2室2厅
2021-05-03,101.5,3,12,8,2005,南北,海淀区,zhongguancun,当代城市家园,92698,9405346,329,0,39.925703392209954,116.26202814286599,85982,mock,当代城市家园 3室3厅
2021-05-04,54.2,2,2,28,2008,东南,海淀区,xierqi,当代城市家园,100859,5464224,612,0,39.93662415498281,116.30645281017355,103039,mock,当代城市家园 2室2厅
2021-05-11,82.2,3,5,8,2015,东南,海淀区,shangdi,世纪城,97558,8018026,100,0,39.92197861662096,116.30111327894822,90513,mock,世纪城 3室3厅
2021-05-15,108.8,2,2,17,2018,南北,海淀区,balizhuang,美丽园,72527,7893544,100,0,39.97415252689058,116.25439834908683,71346,mock,美丽园 2室2厅
2021-05-21,75.9,3,23,8,2015,南,海淀区,wudaokou,当代城市家园,86116,6534095,100,0,39.96016141905445,116.26387679569896,82107,mock,当代城市家园 3室3厅
2021-05-24,84.9,3,21,27,2018,南北,海淀区,xierqi,上地东里,92637,7864871,103,0,39.979780034963404,116.30848758972881,94819,mock,上地东里 3室3厅
2021-05-25,95.3,2,7,27,2008,东西,海淀区,zhongguancun,万城华府,97986,9337547,100,0,39.94510003184614,116.2950563879018,105229,mock,万城华府 2室2厅
2021-05-26,128.3,2,24,8,2018,东西,海淀区,haidian,观山园,96336,12359094,100,0,39.940278198754434,116.27819072609903,100991,mock,观山园 2室2厅
2021-06-08,72.2,2,18,10,2020,东南,海淀区,haidian,世纪城,106251,7673205,100,0,39.93771563780516,116.26161260239438,106677,mock,世纪城 2室2厅
2021-06-11,51.3,2,9,21,2015,南北,海淀区,haidian,橡树湾,110456,5666756,100,0,39.93231122857429,116.27922495265942,106759,mock,橡树湾 2室2厅
2021-06-11,44.8,3,27,23,2002,南北,海淀区,haidian,世纪城,116625,5219091,450,0,39.946757498420624,116.28885441860412,108099,mock,世纪城 3室3厅
2021-06-23,69.4,2,27,30,2015,东西,海淀区,shangdi,万柳书院,88341,6126956,439,0,39.93852713950116,116.26754650827537,91383,mock,万柳书院 2室2厅
2021-06-29,117.7,1,2,25,2005,东西,海淀区,balizhuang,涧桥泊屋,85803,10097944,100,0,39.95354819938778,116.28016700651081,77029,mock,涧桥泊屋 1室1厅
2021-07-01,73.8,4,10,12,2012,西南,海淀区,shoujingmao,郦城,82642,6098393,340,0,39.9500348533669,116.30133533364453,83787,mock,郦城 4室4厅
2021-07-02,127.9,3,17,10,2008,西南,海淀区,zizhuyuan,观山园,99499,12727847,100,0,39.96061233654966,116.25384568266217,107146,mock,观山园 3室3厅
2021-07-04,107.8,3,27,25,2008,南,海淀区,xierqi,郦城,87390,9416285,119,0,39.94699662045613,116.29157453466149,89012,mock,郦城 3室3厅
2021-07-06,113.8,3,17,28,2020,东南,海淀区,zizhuyuan,万柳书院,95476,10869178,769,0,39.934518627819024,116.30763761853079,95715,mock,万柳书院 3室3厅
2021-07-07,115.0,2,15,18,2020,东南,海淀区,shoujingmao,曙光花园,98797,11364340,166,0,39.929889480520806,116.26023491469343,98248,mock,曙光花园 2室2厅
2021-07-09,93.3,1,15,22,2008,东南,海淀区,shangdi,紫金庄园,73388,6845127,847,0,39.950331247503414,116.28046547029132,78101,mock,紫金庄园 1室1厅
2021-07-11,112.9,3,25,11,2015,南,海淀区,shangdi,万柳书院,92366,10426875,100,0,39.93713052680712,116.2818946438065,99025,mock,万柳书院 3室3厅
2021-07-13,55.0,1,14,9,1998,南北,海淀区,haidian,郦城,69879,3844321,975,0,39.9315681676806,116.27336208062289,66443,mock,郦城 1室1厅
2021-07-18,44.9,2,21,23,2005,北,海淀区,xierqi,美丽园,81682,3664287,100,0,39.923458854931944,116.27054687873009,77315,mock,美丽园 2室2厅
2021-07-19,75.2,2,12,6,2005,南,海淀区,xierqi,上地西里,109135,8206300,100,0,39.97708378234907,116.28733899823492,104561,mock,上地西里 2室2厅
2021-07-25,103.4,2,5,11,2012,西南,海淀区,zhongguancun,上地西里,103770,10731542,100,0,39.95087945519441,116.30393404944037,100182,mock,上地西里 2室2厅
2021-07-26,85.0,3,22,15,2012,北,海淀区,shoujingmao,上地西里,115277,9800228,325,0,39.936682924900005,116.27391395769601,117853,mock,上地西里 3室3厅
2021-07-27,74.3,1,25,11,2008,南,海淀区,haidian,橡树湾,102790,7632456,704,0,39.94267964231757,116.30887089352763,100251,mock,橡树湾 1室1厅
2021-07-28,91.7,2,9,8,2012,东南,海淀区,wudaokou,博雅西园,95502,8758383,102,0,39.92150838354538,116.29337584033432,98197,mock,博雅西园 2室2厅
2021-08-03,62.4,3,7,19,2005,西南,海淀区,wudaokou,万柳书院,87678,5471910,100,0,39.962104296432635,116.28338787824093,91208,mock,万柳书院 3室3厅
2021-08-08,76.7,2,14,23,2002,南北,海淀区,shangdi,华清嘉园,111836,8574778,1047,0,39.923616043417375,116.30606616160833,113796,mock,华清嘉园 2室2厅
2021-08-17,40.0,1,6,13,2015,南北,海淀区,wudaokou,万柳书院,94917,3796715,123,0,39.94592063353583,116.30994296988622,94879,mock,万柳书院 1室1厅
2021-08-19,90.8,2,8,13,1998,东南,海淀区,shangdi,上地西里,107443,9750968,110,0,39.94869559305172,116.25871179077308,112349,mock,上地西里 2室2厅
2021-08-21,76.1,2,12,18,2018,北,海淀区,zizhuyuan,上地东里,87290,6644530,535,0,39.9343266287461,116.25662844678789,78497,mock,上地东里 2室2厅
2021-08-21,121.5,1,14,16,2008,西南,海淀区,wudaokou,华清嘉园,97187,11807291,393,0,39.92878238399534,116.2613357888259,95080,mock,华清嘉园 1室1厅
2021-08-22,85.4,2,22,22,2020,南,海淀区,wudaokou,曙光花园,77889,6651808,583,0,39.932353238646,116.26930118212208,81307,mock,曙光花园 2室2厅
2021-08-25,94.2,1,24,15,2012,东南,海淀区,shoujingmao,世纪城,84673,7977746,175,0,39.944790351032466,116.29054937550625,83229,mock,世纪城 1室1厅
2021-08-25,83.1,3,11,16,2012,北,海淀区,haidian,涧桥泊屋,93690,7784417,406,0,39.93923379346166,116.25561120741588,98728,mock,涧桥泊屋 3室3厅
2021-08-26,84.4,4,13,29,2005,东南,海淀区,haidian,上地西里,68436,5776934,135,0,39.93541950411866,116.28984916590328,72771,mock,上地西里 4室4厅
2021-08-27,107.0,3,15,28,2005,东南,海淀区,balizhuang,万城华府,78872,8442224,679,0,39.9471390970711,116.28861466171179,83623,mock,万城华府 3室3厅
2021-08-28,86.4,2,21,15,2018,南北,海淀区,xierqi,涧桥泊屋,81171,7010220,207,0,39.94362091315944,116.26151239106427,81842,mock,涧桥泊屋 2室2厅
2021-09-08,96.6,3,21,29,2015,东西,海淀区,xierqi,涧桥泊屋,104545,10104033,100,0,39.96084535357763,116.27800692463387,104639,mock,涧桥泊屋 3室3厅
2021-09-09,69.9,2,14,21,2015,东南,海淀区,zizhuyuan,观山园,85123,5953931,437,0,39.95339470571013,116.27056385552568,81322,mock,观山园 2室2厅
2021-09-14,60.3,4,19,27,2012,南,海淀区,xierqi,涧桥泊屋,83505,5033166,400,0,39.96223142549806,116.25026179617902,82834,mock,涧桥泊屋 4室4厅
2021-09-17,55.1,2,24,6,2005,西南,海淀区,wudaokou,当代城市家园,92160,5079311,100,0,39.959841981986685,116.26425360087407,82964,mock,当代城市家园 2室2厅
2021-09-18,63.6,3,22,7,2008,南北,海淀区,shangdi,当代城市家园,80306,5106471,125,0,39.95206313385412,116.2999565407823,79186,mock,当代城市家园 3室3厅
2021-09-27,56.3,1,10,23,2002,西南,海淀区,wudaokou,万柳书院,81227,4570137,100,0,39.94303783339519,116.30595539456552,81106,mock,万柳书院 1室1厅
2021-09-27,95.4,2,16,15,2005,北,海淀区,shoujingmao,橡树湾,81484,7777389,447,0,39.93075519534436,116.2916369754306,83279,mock,橡树湾 2室2厅
2021-10-05,137.7,3,19,12,2012,东西,海淀区,haidian,紫金庄园,105690,14550954,175,0,39.94348892661209,116.28191144878129,97792,mock,紫金庄园 3室3厅
2021-10-08,103.5,2,19,26,2002,南,海淀区,shangdi,华清嘉园,88129,9119052,112,0,39.94989486187094,116.26982090887685,92328,mock,华清嘉园 2室2厅
2021-10-12,60.2,2,9,19,2018,南北,海淀区,shangdi,美丽园,92436,5568856,351,0,39.978159308737055,116.27267035282364,91529,mock,美丽园 2室2厅
2021-10-16,115.9,3,3,13,2002,南北,海淀区,haidian,万城华府,99402,11523404,132,0,39.945513691126266,116.25225426542393,101141,mock,万城华府 3室3厅
2021-10-22,102.7,2,22,8,2005,东南,海淀区,zhongguancun,曙光花园,101469,10423523,400,0,39.954697316910405,116.26555440812342,107984,mock,曙光花园 2室2厅
2021-10-23,88.7,2,9,15,2008,西南,海淀区,wudaokou,万城华府,73388,6506063,100,0,39.95513526103236,116.28266069325807,76675,mock,万城华府 2室2厅
2021-10-28,77.2,2,26,13,2002,南,海淀区,shangdi,上地东里,107750,8319464,779,0,39.92001111171773,116.27174588467126,111308,mock,上地东里 2室2厅
2021-10-30,81.8,3,22,26,2020,南北,海淀区,xierqi,上地西里,99705,8156046,768,0,39.963517225061274,116.27162364240324,92561,mock,上地西里 3室3厅
2021-11-02,102.8,3,9,12,2002,东南,海淀区,haidian,世纪城,103558,10645613,365,0,39.95012921659772,116.2583322795838,105816,mock,世纪城 3室3厅
2021-11-05,94.6,2,21,27,2015,南,海淀区,wudaokou,当代城市家园,89162,8436388,245,0,39.95365246780176,116.3018376948441,90120,mock,当代城市家园 2室2厅
2021-11-06,127.7,2,22,23,2020,南,海淀区,balizhuang,美丽园,83539,10667195,100,0,39.94293513511865,116.28716060724821,90965,mock,美丽园 2室2厅
2021-11-07,91.1,3,21,21,2002,东南,海淀区,wudaokou,上地东里,90680,8257557,700,0,39.94677207325866,116.29835067195707,100028,mock,上地东里 3室3厅
2021-11-09,86.1,3,26,13,2015,北,海淀区,wudaokou,观山园,74810,6442581,100,0,39.92694207909082,116.25163500071704,78596,mock,观山园 3室3厅
2021-11-18,111.5,3,24,29,2012,西南,海淀区,zizhuyuan,万城华府,88395,9856048,206,0,39.939997991592236,116.27951568144235,89853,mock,万城华府 3室3厅
2021-11-29,128.7,3,6,6,2018,西南,海淀区,haidian,万城华府,91055,11718848,128,0,39.97457520170323,116.28803336770994,81591,mock,万城华府 3室3厅
2021-11-29,58.2,4,23,23,2020,北,海淀区,xierqi,观山园,101609,5910724,124,0,39.96734965079533,116.28440096073811,93148,mock,观山园 4室4厅
2021-12-01,59.0,2,19,21,1998,南,海淀区,xierqi,华清嘉园,115604,6824797,448,0,39.9787973268415,116.30913604403717,111211,mock,华清嘉园 2室2厅
